ID,text,label
18665,"There is something special about the Austrian movies not only by Seidl, but by Spielmann and other directors as well. This is the piercing sense of reality that never leaves the viewer throughout the movie. Hundstage is no exception. This effect is achieved not only by the depicted stories but also by actors playing. In Hundstage I have never had the feeling that these are actors playing, but real people instead. So real is the visceral feeling of the viewer...Almost as if the grumpy pensioner or lonely lady in the movie are living below you in your block.Any person living in Vienna can without any doubt painfully recognize the people in the movie with their meckern/sudern (complaining), their hidden sexual urges and the prolo macho guys. This is further reinforced by the Viennese dialect which is, according to many, especially made for complaining as a way of life. A special parochialism and arrogance typical for Vienna are also very well portrayed.The Viennese suburbs have a vivid presence in the movie with their stupor and drowsiness where nothing happens. Moreover, they have been turned into a celebration of materialism with shopping malls and huge department stores. Inbetween are the houses of the people where they indulge into what they reckon is pleasure-giving activities, trying to stay in touch with their human selves, yet in vain. The examples are the sexual game of the old lady with the men which bordered on rape, the prolo guy losing his nerves and hitting his girlfriend and the young woman who hitchhikes and irritates her drivers.The film has no soundtrack as it concentrates on the normality/abnormality of its images only. Another typical feature of Seidl (and other Austrian directors) is his showing of disturbingly sexual images. These include the stripping of the old woman for her husband, the sexual scenes in the bath, the sexual game of the lady with the two men in her apartment, etc.In Hundstage Seild has portrayed the lives of people who eventually may be as much Viennese as they could be citizens of Paris, New York or Madrid. The viewers should not despise or feel pity for the Viennese in the movie as they themselves could become victims of the same human estrangement and alienation, albeit in different circumstances. In the end, I believe Seidl's film is a warning to us about the terrible state of human relationships so brutally revealed in Hundstage. And if the viewer does not succumb to the reasons for this evil transformation, Seidl has achieved his goal.",1
12042,"Set in Providence, Rhode Island, Feeding the Masses tries to be a satiric look at the role of the media in government. At best, it could be applied to how the US try to control media during the Iraq War, but it ends up feeling hollow. There's never any really tension in the story and the acting never very good. Worst, the direction of the movie is atrocious, focus more on odd camera angles that fail to convey anything beyond ""Isn't this an odd way to hold the camera."" Special effects are pretty bad...at one point video of an explosion is green screened over the city, and it's laughable at best.The film does have a couple bright spots...namely the advertisements for post-zombie services (including a reclamation service and a party bus). But it's far too little to make the film worthwhile.For a better zombie film, try Hide and Creep. It has the same weak production value, but there's much more wit, humor and talent behind it.",0
8504,"I went to see this film based on the review by Siskel and Ebert; not only did I get duped, but I took some friends along, and had to spend the rest of the day profusely apologizing for making them sit through this pointless crap. After this, I never went to see a movie based solely on Siskel & Ebert's advice.",0
18724,"It seems Hal Hartley's films are kind of hit or miss with most audiences. This film will be no exception to that rule. Fay Grim acts as a sequel to Hartley's 'Henry Foole' from 1998. The focus this time is on Henry's ex wife (played to perfection by the always welcome Parker Posey), who is being pestered by CIA goons about Henry's unpublished book about all of his shady dealings. In the interim of all of this, Fay ends up on an odyssey,dealing with international spies,etc. The film does get a bit bogged down in the second half. If you've been a fan of Hal Hartley in the past, this is one not to be missed. For the novice Hartley first timer who has only heard of his film making technique, you might want to check out his earlier films before taking on this one (especially if you haven't seen 'Henry' yet). I admired the camera work,which at times reminded me of certain early Man Ray photography.",1
6253,"""Smokey And The Bandit"" wasn't exactly Shakespeare, but then nobody wanted it to be. It was lowdown slapstick, but it did have brains. It had a very smart script with definable characters and a fun wrap-up. People came out of the theater smiling. ""Hooper"" provides none of this. There is no reason to smile. If it's supposed to be a tribute to the Hollywood Stuntman, it makes them look awfully lazy by providing nothing but badly-choreographed fight scenes and one of the most unconvincing car-jumps I've ever seen. It all looks phony, badly-filmed almost on purpose. Poor Sally Field (as the girlfriend who wrings her hands on the sidelines) is given her weakest role, with not a single funny or smart line (""If you do that jump, I won't be here when you get back""). Burt Reynolds keeps looking at the camera and winking, but the joke is on any audience who sits through ""Hooper"". * from ****",0
17244,"The question of whether or not one likes this film version of ""The Ghost Train"" invariably depends on one thing and one thing alone: your reaction to the performance of Arthur Askey.He tends to steal almost every scene he's in, and not always in a good way. Sometimes you wish he'd settle down or back off just a little, to allow the plot's many characters to feature and develop (which they do to some extent). But somehow everything keeps pointing back to Askey's Tommy Gander character.Personally I like the film, and even like Askey to an extent. I always seem to plonk it into the vcr at those odd hours of the early morning when I can't sleep and really can't find the energy to watch anything else. There is something about watching old b/w movies in the quiet dark of pre-dawn that I find appealing....",1
12331,"I had high expectations of this movie (the title, translated, is ""How We Get Rid of the Others""). After all, the concept is great: a near future in which the ruling elite has taken the consequence of the right-wing government's constant verbal and legislative persecution of so-called freeloaders and the left wing in general, and decided to just kill off everyone who cannot prove that they're contributing something to the establishment (the establishment being called ""the common good"", but actually meaning the interests of the ruling capitalist ideology).Very cool idea! Ideal for biting satire! Only, this movie completely blows its chance. The satire comes out only in a few scenes and performances of absurdity, but this satire is not sustained; it is neither sharp nor witty. And for an alleged comedy, the movie has nearly no funny scenes. The comedy, I assume, is supposed to be in the absurdity of the situations, but the situations are largely uncomfortable and over-serious, rather than evoking either laughter or thought.The script is rife with grave errors in disposition. The action should have focused on the political aspects and how wrong it would be to do such a thing, but instead oodles of time are spent on a young woman who was the one that wrote the new laws for fun, and who's trying to save everybody, by organizing a resistance that ships people to Africa. All this is beside the point! A movie like this should not pretend to be so serious! It's a satire! A political statement. But it doesn't even begin to actually address the problem it's supposed to be about. Maybe it was afraid of going too far? How cowardly. That's not art. It's not even real satire.Søren Pilmark, a very serious and by now one of Denmark's absolutely senior actors, was very good. He largely carried what little entertainment value the movie had. Everybody else: nothing special (well, perhaps except for Lene Poulsen, who did supply a convincing performance).In fact, a problem with most Danish movies is that the language never sounds natural. Neither the formulation nor the delivery. Why is it so difficult to make it sound right? Why must it be so stilted and artificial? I hope, when people look at these movies fifty years from now, they don't think that this was how people talked in general Danish society.3 out of 10.",0
20198,Allison Dean's performance is what stands out in my mind watching this film. She balances out the melancholy tone of the film with an iridescent energy. I would like to see more of her.,1
866,"I've just lost 2 hours of my life watching this mindless plot. I could make a better movie with my cellphone camera. How do they manage to get actors to play in those movies?? Porn movies have better scenarios and effects... I wish I had those 2 hours back...The only good thing about this movie is the cast. Even though, their acting skills in this one could not lift this movie to passable, the rest was just WAY too bad! It's the type of movie that I'd recommend using to torture prisoners into scaring them straight.Even worse, I saw a translated version of this flick...Imagine, a bad movie...with an even worst translation...Yikes!",0
11506,"I had to watch this in school. And to sum it up...Talentless actors, talentless script, and a talentless director.This movie is such a waste of your time. Don't even watch the movie. Don't bother. You will be so disappointed. My teacher said it was supposed to be good. How wrong she was. She even slept through it a little. The movie's actors were just bad. The best actor in there was the old man and that's not saying much. It's has horrible plot with awful characters. So unrealistic and I can honestly said it had no point. The script was unemotional and confusing. There was points in the movie when I furrowed my brows and said, ""What?"". Also there were just too many loose ties and plot holes. It was just absolutely horrendous.",0
12890,"A very good start. I was a bit surprised to find the machinery not quite so advanced: It should have been cruder, to match we saw in the original series. The cast is interesting, although the Vulkan lady comes across as a little too human. She needs to school on Spock who, after all, is the model for this race. Too bad they couldn't have picked Jeri Ryan. I like Ms. Park, the Korean(?)lady. The doctor has possibilities. Haven't sorted out the other males, except for the black guy. He's a really likeable. Bakula needs to find his niche--In QL his strong point was his sense of humor and his willingness to try anything. He is, of course, big and strong enough for the heroics. The heavies were OK, although I didn't like their make-up.",1
15978,"At least something good came out of Damon Runyon's misguided attempt to sentimentalize the Mafia. ""Guys and Dolls,"" the seemingly indestructible stage musical, was captured on film in 1955 by Joseph L. Mankiewicz (""All About Eve"") in a colorful, enjoyable movie that featured an all-star cast including Vivian Blaine (from the original Broadway show), Jean Simmons (whose character bears an odd resemblance to Audrey Hepburn in ""Roman Holiday"") and two of the all-time great leading men, Frank Sinatra and Marlon Brando, both of whom had recently won Oscars for Best Supporting Actor (""From Here To Eternity"") and Best Actor (""On the Waterfront"") and were on the top of their game. One listen to Brando singing ""Luck Be a Lady Tonight"" speaks volumes about where the early Dylan got his voice. Stubby Kaye steals the show as Nicely Nicely Johnson, who brings down the house with ""Sit Down You're Rocking The Boat."" The ubiquitous Sheldon Leonard adds yet another page to his rogue's gallery of screen gangsters. The film has a bright, cartoonish look, anticipating the Pop Art of the early 1960s. The characters speak in a stylized patois, apparently based on Yiddish idioms. Although the film's social attitudes and gender roles are dated, it's all great fun, and even the gentle kidding of the Salvation Army is harmless and reflects no real animosity toward organized religion. Just seeing Sinatra and Brando in the same film is reason enough to watch this movie, but it has lots of other attractions to offer during its 149 minutes.",1
12758,"I gave this film 10 not because it is a superbly consistent movie, but for it's pure ability to evoke emotions in its audience. The story of one-woman's-struggle-against-all-odds is an old cliché by now, but very few films have carried it off with so much warmth and sincerity as The Color Purple.It also showed a different side to the African-American experience - showing that after slaves were granted freedom many fell into the ways of the hated 'white man' and were abusive of their own people. I find this an important point as it goes against the portray-white-on-black-violence-and-win-an-Oscar trend.Also the acting performances are superb - especially Oprah who I now have a new found respect for.Well worth watching - but keep some tissue handy.",1
21916,"This is a film I saw when it first came out, and which I have seen a few more times over the years. It's always enjoyable.One thing is that the comedy does not take sides: it skewers labor and capitalists equally. Only Sid seems outside the classic struggle, even though he's responsible for it. Spoiler warning: do not read further if you haven't seen the film This is a fantasy, though presented fairly plausibly. Ask yourself: could someone support most of his or her weight in a single strand of fabric? It would cut through almost any support.Also, when cornered in an alley, Sid uses a garbage can cover like a knight's shield. Cute symbolism.Someday, I'll get this on DVD.",1
9807,"I don't know much about film-making, but good movies have to tell some sort of a story...your characters have to start and complete their journey. In Last Exit to Brooklyn they may, but its not in any satisfying way, and I'm not meaning a happy ending, just ANY ending.Last Exit to Brooklyn, set in 1952 Brooklyn during a very brutal labor strike, sets a number of story threads in motion. Most involve some of the most unlikeable characters to ever walk across a movie screen. But Last Exit to Brooklyn fails to bring these stories to any conclusion...it leaves some of them dangling with no ending, or blasts off into some bizarre stratosphere for an ""artistic"" ending.Two cases in point, and they contain spoilers.A sad transvestite character (an important character in the film), is struck by a car and killed. And that's it for him in the movie....he's gone for good, erased from everyone's memory..no reactions from his friends, enemies, lovers....nothing.In another thread the stupid, clueless, and secretly gay strike leader, having been rejected by labor, his gay lover, and found out by the neighborhood thugs, gets stomped by the thugs. The closing scene to the beating shows the streets of Brooklyn, and the streetlights are very, very similar to those of Nazi death camps...and the scene drags on and on and on...and the camera pans down to the body of the labor leader, and he's been crucified.....ppppuuuulllleeeeeez. And of course that's it for him too....brain erasure.....gone.Bottom line....no matter what the reviewers originally said in 1989 about this film....this movie is a depressing piece of sludge. Avoid it. And if you don't be forewarned, it really deserves an NC-17 rating for massive amounts of physical, emotional and sexual brutality...don't even let the teenagers watch.",0
5035,"The Last Station, director Michael Hoffman's melodrama about the last months in the life of Leo Tolstoy, begins with fog and sleep. Tolstoy (Christopher Plummer) lives with his family in a compound at Yasnaya Polyana, taking walks and writing and being seen to by his wife and the adherents to his ""movement"", people dedicated to his ideas of pacifism, vegetarianism, sexual abstinence and communal property who have gathered in a forest camp not far away. His wife, Sophia (Helen Mirren) wars openly with the head of his movement Chertkov (Paul Giamatti), who she claims in his efforts to convince Tolstoy to sign the rights to his works over to the Russian people is trying to steal the wealth that is owed to her upon her husbands imminent death. Observing all of this is Tolstoy's new steward, Bulgakov (James McAvoy), a naive adherent who is torn between his love of the man and concern for his wife.Hoffman's script, which is based on the novel by Jay Parini, quite often veers itself into confused territory, building up a complex tangle of threads and opaque motivations that ultimately don't resolve themselves in any satisfying way. The scope of the film is grand, and its story should reverberate just as Tolstoy, whose beliefs foreshadowed in some ways both the Bolsheviks' and those of pacifists like Ghandi. It unfortunately doesn't, it's un-unpickable, building up with much gusto confrontations that are constantly ravelling off into nothingness. The three-way relationship between the Church, the faithful Sophia and the unbelieving Tolstoy, for example, is referenced often. In the last section of the film a mute priest in a magnificent hat even shows up, but the script never expands on this beyond awkwardly inserting it into the story as an attempt at enriching it or providing some semblance of historical accuracy. There are a ton of details in the film, but not enough attention is paid to most of them and as a result the film feels cluttered, overburdened, energetic but unfortunately pointless.At its heart is the love story between Sophia and Tolstoy, and that story, as baffling and cramped as it is, is the reason to watch the film. Mirren and Plummer are, unsurprisingly, the best things in the film. Plummer's Tolstoy is vague, at once confused and resolute, apprehensive and full of joy and certainty. Mirren's Sophia is in full panic, in a righteous lather, forced to watch and expected to be mute as her husband gives away his time, his possessions and his money to people who are unquestionably devoted to him but also clearly in possession of their own agendas. They're great performances, all the more so given the vast gulf between the real importance of the couple's place in history and the script's ability to support that, both Sophia and Tolstoy seem willed into the film by Mirren and Plummer alone, both making the best they can out of what meagre material is there. Giammati and McAvoy, both talented actors, are unable to do the same and Giamatti's Chertkov seems neither a revolutionary nor a thief (and not both at once, either) but rather a cipher, a stand-in for a whole package of unresolved anxieties and aborted historical impulses. The scope of this thing never boils down to anything, it hitches along, getting by on the strength of Plummer and Mirren and not much else. It's interesting and pretty, but ultimately unrewarding. 4.5/10",0
17518,"The problem with the 1985 version of this movie is simple; Indiana Jones was so closely modeled after Alan Quartermain (or at least is an Alan Quartermain TYPE of character), that the '85 director made the mistake of plundering the IJ movies for dialog and story far too deeply. What you got as a finished product was a jumbled mess of the name Alan Quartermain, in an uneven hodge podge of a cheaply imitated IJ saga (with a touch of Austin Powers-esquire cheese here and there). It was labeled by many critics to have been a ""great parody,"" or ""unintentional comedy."" Unintentional is the word. This movie was never intended to be humorous; witty, yes, but not humorous. Unfortunately, it's witless rather than witty.With this new M4TV mini-series, you get much more story, character development of your lead, solid portrayals, and a fine, even, entertaining blend. This story is a bit long; much longer than its predecessors, but deservedly so as this version carries a real storyline and not just action and Eye Candy. While it features both action and Eye Candy, it also corrects the mistake made in the 1985 version by forgetting IJ all together and going back to the source materials for AQ, making for a fine, well - thought - out plot, and some nice complementing sub-plots. Now this attempt is not the all out action-extravaganza that is Indiana Jones. Nor is it a poor attempt to be so. This vehicle is plot and character driven and is a beautiful rendition of the AQ/KSM saga. Filmed on location in South Africa, the audience is granted beautiful (if desolate) vistas, SA aboriginal cultures, and some nice wildlife footage to blend smoothly with the performances and storyline here.Steve Boyum totally surprised me with this one, as I have never been one to subscribe to his vision. In fact, I have disliked most of his work as a director, until this attempt. I hope this is more a new vein of talent and less the fluke that it seems to be. This version rates a 9.8/10 on the ""TV"" scale from...the Fiend :.",1
21078,"For everyone who expects a traditional superhero-movie it might be an unpleasant surprise. It is definitely more of a drama rather than an action movie. It focuses mainly on emotions and it's a bit like a Greek tragedy - whatever the main character does it always goes wrong somehow.That's because Sasha, like each superhero, takes the law into his own hands and the society doesn't appreciate it. Sasha becomes an outlaw. While on the run, he meets a beautiful girl and falls in love so things get even more complicated for him.As you can see, the plot itself is really dramatic but the movie lacks in dynamics. It reminds me slightly of the narration in the recent movies by Ram Gopal Varma. Everything happens very slowly. However, when there's an action scene it gets so immensely dynamic that before you realize what's going on, it's all over. But the director does not want to impress us with flashy and showy action. What is more important here is the outcome of Sasha's actions, which are mostly very drastic. The score is very scarce, which also makes it more difficult to concentrate on the film. So basically you need to be very patient in order to watch it.Is the film worth it? That is a question really difficult to answer. I don't think that this experience enriched me so very much, but somehow I keep on thinking about this movie and feel like watching it again. Mostly due to the atmosphere, which is really dense, but not suffocating because all the time Sasha and Katya have hope. After all they're young people, who have all their lives to live. So no matter how hard it gets there's always a slight joyous tune when they are together.",1
20181,"""Cry Freedom"" is not just a movie. It is a historical account, heroic story, and insight into the cultural background of a major event in history. Not only does Denzel Washington do a terrific job of impersonating a motivating, determined hero, Steve Biko, but he delivers a message to the public about the horrors of South Arfrican Apartheid. The story of Biko, an influential leader, and his main ""influencee"", Donald Woods, is a heartbreaking one. But, the ultimate success of his life can go beyond the atrocities committed in South Africa. ""Cry Freedom"" manages to communicate to its audience the optimistic aspect of the seemingly disturbing plot. It is because of great films like this one, that the public can become educated on terrible events in history, great leaders who sought to end them, and how we can never allow them to happen in the future. Because of this importance, ""Cry Freedom"" is an amazing film that should be seen by all.",1
24661,"I liked the movie, first of all because it told an interesting story, but the story as told in the movie felt like it was condensed from a much-longer story. Since the book is over 400 pages, that makes sense. It spans a time period from the 1920s to the 1970s, in a fictional South American country, also a lot to fit into the time available. I think it would have been much better as a six-hour mini-series than it turned out as a 140-minute movie.Even though it's rushed, the story doesn't skip so much that it gets confusing. What is told is told fairly well. One fault is that Clara's supernatural powers appear inconsistently; either they should have appeared more evenly through the course of the movie, or they should have been left out. Two more faults (which could be spoilers): Esteban's eventual return to goodness happens somewhat too suddenly, and Ferula's curse seems to wear off, even though the tone of the story suggests that it should endure forever.The acting is excellent. Glenn Close, as the tormented spinster Ferula, is outstanding. Jeremy Irons, as the brutal self-made rich man, is also excellent. Meryl Streep, as the main character Clara, is great, although she's often even better than she was in this movie. There were many well-performed smaller roles too. The biggest fault is that the movie seemed to lack a dialect coach; each actor seemed to speak in a different sort of accent.",1
12146,"Hello there,This is my first post in IMDb even though I use it as a reference for quite a while. I would therefore like to salute you all. The fact that I am a Greek is inevitably going to affect my judgement I hope not to your annoyance.I spent 2 years of my life, (all we Greeks did actually), analysing Omirus epos (and not Homers as you see everywhere), rhyme by rhyme. If I recall well it was Iliada (Iliad) on 8th grade and Odysseia (Odyssey) on 9th grade. Warner's Troy, was a big disappointment to me and my fellow Greeks around the campus (I study in the UK).Iliad epos is one of the very best literature works ever made. It was composed by a Greek poet Omirus a whole 400 years after the actual war. Historians put Trojan war around 1200 BC, and the actual reason of the war not being Helen's beauty but the strategically crucial position of Troy. That said one may now understand that Omirus epos is not presenting the actual events (as it's not accurate historically) but this was never the purpose of this work. Reading this huge poem, one can find himself wondering for the very definitions of honour, love, anger, hate, heroism, discipline, loyalty and so on. The best part and the most educational as well were these prolonged talks between the warriors before the battle. None of these though were revealed in 'Troy'Warner's Troy was really cheap to my eyes, and to other intellectual people English Finnish and German colleagues of me as well. It is a shame to spend millions of dollars in such a bad scenario. By the way perfect storm was a bad and stupid blockbuster (computers graphics did the whole work), and yet it is Wolfgang Petersen's best work. I conclude saying that you'd better watch something else instead. I would give Troy 2 out of 10. It is a really expensive B movie.Cheers Alex",0
16541,"Another detailed work on the subject by Dr Dwivedi takes us back in time to pre-partioned Panjab. Dr Dwivedi chose a difficult subject for his movie debut. He has worked on all meticulous details to bring the story to life. The treatment of the subject is very delicate.Even though we have not been to the region during that time, the sets and costumes look real. Unlike most movies made on partition, this one focuses not on the gory details of violence to attract audience, but on its after-effects. The characters come to life. Priyanshu Chatterjee has given an impressive performance. Manoj Bajpai has acted his heart out showing the plight of a guilt-ridden man. The rest of the cast has done a good job too.",1
9317,"What a fantastic premise: A movie about the Berlin Airlift. It should have it all. Tragedy. Suspense. Comradeship. Rivals. Berliner Frauleins and tough US pilots. love and Tears. What we've got, is a film with none of the above. Heino Ferch tries to impersonate John Wayne or so, but he fails miserably. He acts so wooden, that at any given moment he should crack. He tries to play the tough guy, instead of being a tough guy! Why would Bettina Zimmermann's character fall in love with him? Cause they were throwing stones in a lake? Cause he brings her coal bricks? The SFX are very, very well done. Too much though. The hundreds or so planes over Berlin, look like an attack-fighter-formation-squadron rather than an organised airlift  as it actually was. Interestingly enough, the White House, the Kremlin, and General Lucius D. Clays office seem all to be one and the same dark and dusty set. Notice the same drapes, hanging deep down the windows, as if a protective shield against nuclear fallout. Why is almost every scene INSIDE dark and dusty? By the way, GENERAL LUCIUS D. CLAY, comes across as a small time, insecure, looser General, who doest trust in his own noble idea the airlift. He was very much the opposite. So you combine all those individual blunders and the result is a film with that builds toward no passion, no suspense and no historic accuracy. Sad, it started out so promising",0
15820,"Of course, by any normal standard of film criticism, Soldier is a very poor film indeed. Kurt Russell is a futuristic super soldier raised since birth to kill but then made obsolete after being bettered by a bunch of really super soldiers at a dangly hoop ruck that looks a bit like a Gladiators contest without the crash mats.Abandoned on a junk planet, he's befriended by a community of naff space hippies that teach him about gardening, family life and, um, breasts. Kurt doesn't talk much. Finally the really super soldiers turn up and kill the hippies by shooting them in the back while they're running away. Kurt gets angry and kills everyone. A planet gets totalled. The end.Unless the Academy start a new category for ""Best Explosion"", Soldier is not going to win any awards. However, as ludicrous as it is, it remains an enjoyable experience. The military hardware is the coolest since Aliens (the APC's especially) and, at 90 minutes long, it doesn't outstay its welcome. Please note that the below mark is only a guide. Knock five points off if you intend to take it seriously and discount one more if you don't like miniguns.7 out of 10",1
13952,"The movie starts off in a classroom setting where not surprisingly, our main actress, Orked was seen in a Chinese Language class. Later in the film, she was asked on why (by Mukhsin) that she was sent to learn Mandarin. Her answer was simple for a child she is; coz she's already known the Malay Language well.It's a bit of a romance one may thought of it, but once you've stopped yourself from reading too much critics and go for it, you'll notice the typical elements of Malaysia. The movie basically focuses on 10 year old Orked who met 12 year old Mukhsin in a game of which many would think of it as a boy's game. Running out of players, Mukhsin (who was new in that village) was forced to allow Orked into the game, in which she eagerly showed the male side of her. Orked is no such ordinary girl as she depicts more of the male behavior as you will see in the movie, defending Mukhsin from much violent encounter with her school-bullies, throwing one of the bully's bag out from the school bus window, throwing punches and kicks on Mukhsin's brother where after he teased Mukhsin and so on and so forth. Both were awesome buddies, and stick closer than that, but with a slightest of misunderstanding in which most of us would all respond to in the same way, parted the both of them until the day when Mukhsin left town.Now the movie depicts the first love between Orked and Mukhsin, they started out as friends, but slowly evolving into somewhat more of a closer relationship and then towards BGR. You would notice, the changes Yasmin made in the movies for each of the main actor and the actress when they go through love. The different character was portrayed with eagerness and mild humor. The scenes were all in random but it depicted so much reality in it that you'd be stuck on the screen for a long time. You will love the movie for what it is, and not because that you want to be patriotic to the local scenes, coz it means much more.As the movie envelopes around the two love birds, it also manages to find its lens towards Orked's parents, her mother who was educated in England, speaks very good English and in which, her husband and the caretaker in the house with very much attempt tries to speak back their own kind of English, which was humor all the way indeed. Let me just explain to you why humor can be such a prominent thing in this movie. And that explanation or description that you may portray can be given in only one word and that is RANDOMNESS. Often more than not, we don't learn to laugh at ourselves, and when we do, we do it at the expense of others. It is just like what the movie Just Follow Law by Jack Neo would have mentioned - Often when we are ourselves, we don't see the person in us we are, but when only when we are in another person's body, then only would we learn to see who we really are. And that is how humor applies as well, more so than just dignity.The movie was filled with such randomness that the typical facts of our routine lives as we carried it out could be all the way filled with laughter if we want it to be.The other focus of this movie was on how Orked's neighbor, a couple in which the husband is no longer loving to his wife, and wanted to find another. Pak Koboi as what he's nicked after was seen polishing his motorbike daily and would take it out for a ride with his newly found girlfriend. The producer did not fail to show you perhaps why the husband wanted to find another wife. The wife was a real hurler or KPC as we Chinese would call it, having interrupting on other people's business and sending her own daughter to tease Orked in words only adults would use. After all, what goes around, comes around, and that's probably why bad things kinda want to happen to her. In every time, being nice to people around you won't hurt at all, unless you have an ego to protect, but then again, what's it worth? The movie also centers around Mukhsin's brother, Hussein who would go out to town everyday until very late at night, smoking, drinking, and also finding 'girls'. He's the total opposite of Mukhsin, but that's all perhaps because of family problems. Both the brothers were staying with their aunt and the parents were far away from them. I will not reveal more of the story line as it would spoil much of the interest in wanting to find it out for yourself, but the slightest of all elements in which the producer wanted to send a message across to the viewers is the life of us all. She wanted us, me at least to view life from our own perspective when we are not ourselves. Movies in a way, take us out from our own body, places us in the character's position, and use our empty mind then to view on the happenings of it. Depending on the type and genre of the movie, you will be mesmerized by how a good movie such as this would portray and imply a significant impact on you.",1
12058,"by Dane YoussefA gang of crooks. The perfect plan. It all goes wrong. They're in trouble. The police are outside. They're cornered. What are they gonna do now?Sound familiar?The movie seems like it's trying to be a combination of the acting workshop, the ""indie"" film and the theater.It's the kind of things that actors love--it's kind of like a workshop or a play because it mostly consists of tight focusing on the actors acting... acting angry, tense, scared, conversing, scheming, planning--giving the performers a lot of free range to really ham it all up.A trio of crooks, one leader, one goon, one brother, come up with a big heist scheme... and a monkey wrench is thrown into the works. To top things off, there's a bit of a ""fender-bender"" and one of the crooks in flung through the back of the windshield.The cops are on their tail and they stumble into a bar named poetically (and leadenly) ""Dino's Last Chance.""Spacey, as a director, tries to keep the focus on the actors' performances and delivery of dialouge. He pans over to a bright passion-red cigarette ad of a smoking and smoldering Bogart. And he keeps all the violence off-screen, really.I think that was a mistake. Focusing on the intensity and gruesome violent scenes would have given the movie some edge.The problem with the movie is that it moves too slow and suffers from miscasting in almost every role. Matt Dillon (""Drugstore Cowboy"" and ""Wild Things"") seems too young and too idealistic to be the leader of this gang.Gary Sinese seems to brooding and deep in thought to be a spineless tag-along with these guys and Joe Mantaga is effective as the traditional routine foul-swearing mad-dog police lieutenant who's all thumbs, but he isn't given anything to really do here.William Fischter is the only actor who is believable in his role as a brainless grunt who just wants to spill blood.And the crooks are in a tense situation where they either go to jail or they try to think of some way out of this.Spacey lacks the ability to create a lot of tension and keep it going. The characters are mostly chatting away, trying to think of a plan... and they're to calm and too articulate. There's even a scene where the crooks are playing pool with a whole swarm of armed cops right outside, ready to strike. At one point, one of the crooks even call the police who are right outside the bar. Oh brother. Oh bother.These cops are going to either blow them away or going to lock them up. Shouldn't the holed-up crooks be a little scared, a little uneasy? Meanwhile, all the real action is happening inside.Someone whips out a gun, a baseball bat, which leads to an ugly confrontation off-screen and there's one more casualty that happens that's... well, kinda sad. But...Faye Dunaway also should have spent more time with a dialect coach, improving on her New Orleans accent. Skeet Ullrich is fine in a smaller part.A cop listening in reaches for a pack of matches at the absolute worst time is a nice look. And so is a scene where someone goes right through the rear windshield. The dialouge is obviously trying to go for a David Mamet approach and it's as profane, but never as realistic or as insightful.The movie feels like too much of what it really is... a really low-budget movie with an actor behind the camera for the first time directing other actors from a script that's ""not bad, but needs a few more re-writes."" Spacey shows he's not a terrible director, but he lacks a sort of feel for ""shaping a movie"" and it feels like he's just filming actors act.These actors are all talented and could work with the material, but they all feel out of place. As I said before, the movie really suffers from miscasting. I don't mean that the wrong actors were cast. I think they found just the right cast, but placed them in all the wrong roles. I think switching some of the roles would've helped immensely.Having veteran mob actor Joe Mantagna play the leader of the pack, Gary Sinese as the angry police lieutenant outside on his bullhorn giving orders and barking at his troops, keeping Fischter in his ""bloodthirsty goon"" part and Matt Dillion as the sacrificial lamb. That would have been a big improvement.When some actors direct, it works. They can even win Oscars for it. But a lot of the time, when actors direct, they have a tendency to just focus on the performances. Just shoot the actors acting.Sometimes it works... but they need a good showcase for it. An excuse for it.Hostage situations are all pretty much the same in real life just like coming-of-age stories so it's only natural that movies about them will go from point A to point B as well.There are a few really great entries into this genre.' Spacey himself appeared in a similar movie about hostage situations: ""The Negotiator.""This certainly won't become a cult classic, let alone one of AFI's 100. Still, it does have a few nice moments and personal touches, but in the end, it's instantly forgettable and the kind of movie that would play best on regular TV. It's just not worth going out of your way to see.I give a 3 out of 10. Spacey's other directorial credit, ""Beyond The Sea"" was reportedly a better effort. Hmmm... maybe it's true. You need to fail before you succeed.by Dane Youssef",0
8091,"I saw this movie at an actual movie theater (probably the $2.00 one) with my cousin and uncle. We were around 11 and 12, I guess, and really into scary movies. I remember being so excited to see it because my cool uncle let us pick the movie (and we probably never got to do that again!) and sooo disappointed afterwards!! Just boring and not scary. The only redeeming thing I can remember was Corky Pigeon from Silver Spoons, and that wasn't all that great, just someone I recognized. I've seen bad movies before and this one has always stuck out in my mind as the worst. This was from what I can recall, one of the most boring, non-scary, waste of our collective $6, and a waste of film. I have read some of the reviews that say it is worth a watch and I say, ""Too each his own"", but I wouldn't even bother. Not even so bad it's good.",0
23589,"My siblings and I stumbled upon The Champions when our local station aired re-runs of it one summer in the 1970's. We absolutely adored it. There was something so exotic and mysterious about it, especially when compared to the usual American re-runs (Petticoat Junction, Green Acres... you get the idea). It had a similar feel to The Avengers (not too much of a surprise, since it was also British and in the spy/adventure genre).I would love to see it again now -- hopefully it holds up. I've mentioned this show to others and no one has ever heard of it, so I began to wonder if I'd imagined its whole existence. But the wonder that is the web has allowed me track down information about it. Hopefully it will find a new generation of fans.",1
